id,path,labels
148,images/hires-Video-Whiteboard_ISO.jpg,"[{'id': 'white', 'type': 'poly', 'xn': '119.316916134;1107.94279267;1097.28949659;140.623508301', 'yn': '57.5277988504;155.538122818;899.13818944;1097.28949659', 'class': 'whiteboard'}]"
149,images/11493231646_e9d874bf33.jpg,"[{'id': 'white', 'type': 'poly', 'xn': '1.9202967791;497.996964713;490.315777596;5.12079141093', 'yn': '48.6475184038;12.161879601;309.167781435;257.319768399', 'class': 'whiteboard'}, {'height': 32.0049463183029, 'type': 'rect', 'width': 196.51037039437978, 'x': 2.5603957054642317, 'y': 56.968804446579156, 'class': 'text', 'id': 'text'}, {'height': 17.282671011883565, 'type': 'rect', 'width': 129.2999831259437, 'x': 77.451970090293, 'y': 44.166825919257995, 'class': 'text', 'id': 'text'}, {'height': 32.0049463183029, 'type': 'rect', 'width': 179.2276993824962, 'x': 238.11680060817355, 'y': 77.451970090293, 'class': 'text', 'id': 'text'}, {'height': 26.244055981008373, 'type': 'rect', 'width': 65.2900904893379, 'x': 423.1053903279643, 'y': 67.85048619480214, 'class': 'text', 'id': 'text'}, {'height': 16.00247315915145, 'type': 'rect', 'width': 96.65493788127475, 'x': 84.49305828031964, 'y': 89.6138496912481, 'class': 'text', 'id': 'text'}, {'height': 104.33612499766744, 'type': 'rect', 'width': 85.77325613305176, 'x': -6.400989263660577, 'y': 114.57770781952436, 'class': 'text', 'id': 'text'}, {'height': 116.49800459862253, 'type': 'rect', 'width': 113.93760889315831, 'x': 88.97375076488206, 'y': 112.6574110404262, 'class': 'text', 'id': 'text'}, {'height': 33.285144171035014, 'type': 'rect', 'width': 40.32623236106167, 'x': 368.69698158684935, 'y': 112.6574110404262, 'class': 'text', 'id': 'text'}, {'height': 30.72474846557077, 'type': 'rect', 'width': 24.96385812827623, 'x': 353.97470628043004, 'y': 180.50789723522834, 'class': 'text', 'id': 'text'}, {'height': 26.884154907374437, 'type': 'rect', 'width': 36.48563880286531, 'x': 384.6994547460008, 'y': 177.30740260339803, 'class': 'text', 'id': 'text'}, {'height': 39.68613343469559, 'type': 'rect', 'width': 47.36732055108831, 'x': 451.9098420144369, 'y': 142.7420605796309, 'class': 'text', 'id': 'text'}, {'height': 17.28267101188355, 'type': 'rect', 'width': 36.48563880286531, 'x': 457.03063342536535, 'y': 120.33859815681889, 'class': 'text', 'id': 'text'}, {'height': 19.20296779098173, 'type': 'rect', 'width': 44.80692484562405, 'x': 451.2697430880708, 'y': 95.37474002854263, 'class': 'text', 'id': 'text'}, {'height': 27.524253833740488, 'type': 'rect', 'width': 32.00494631830293, 'x': 327.0905513730556, 'y': 244.5177898718341, 'class': 'text', 'id': 'text'}, {'height': 10.241582821856923, 'type': 'rect', 'width': 14.722275306419363, 'x': 327.0905513730556, 'y': 233.63610812361114, 'class': 'text', 'id': 'text'}, {'height': 10.241582821856952, 'type': 'rect', 'width': 9.601483895490844, 'x': 323.2499578148593, 'y': 179.86779830886226, 'class': 'text', 'id': 'text'}, {'height': 17.922769938249616, 'type': 'rect', 'width': 28.80445168647259, 'x': 317.48906747756473, 'y': 197.7905682471119, 'class': 'text', 'id': 'text'}, {'height': 15.362374232785385, 'type': 'rect', 'width': 19.20296779098169, 'x': 278.4430329692352, 'y': 198.43066717347796, 'class': 'text', 'id': 'text'}, {'height': 25.603957054642308, 'type': 'rect', 'width': 25.603957054642308, 'x': 274.60243941103886, 'y': 213.1529424798973, 'class': 'text', 'id': 'text'}, {'height': 22.403462422812026, 'type': 'rect', 'width': 19.843066717347767, 'x': 264.36085658918194, 'y': 122.25889493591706, 'class': 'text', 'id': 'text'}, {'height': 22.403462422812026, 'type': 'rect', 'width': 33.92524309740111, 'x': 273.9623404846728, 'y': 135.0608734632382, 'class': 'text', 'id': 'text'}, {'height': 18.562868864615695, 'type': 'rect', 'width': 32.00494631830287, 'x': 290.6049125701903, 'y': 149.1430498432915, 'class': 'text', 'id': 'text'}, {'height': 30.084649539204733, 'type': 'rect', 'width': 133.78067561050614, 'x': 67.2103872684361, 'y': 85.77325613305177, 'class': 'figure', 'id': 'figure'}, {'height': 47.367320551088284, 'type': 'rect', 'width': 263.7207576628159, 'x': 237.47670168180753, 'y': 20.483165643713857, 'class': 'figure', 'id': 'figure'}, {'height': 64.64999156297186, 'type': 'rect', 'width': 65.93018941570398, 'x': 248.35838343003053, 'y': 111.3772131876941, 'class': 'figure', 'id': 'figure'}, {'height': 33.92524309740108, 'type': 'rect', 'width': 42.88662806652587, 'x': 297.00590183385094, 'y': 145.30245628509516, 'class': 'figure', 'id': 'figure'}, {'height': 33.92524309740108, 'type': 'rect', 'width': 40.32623236106164, 'x': 221.4742285226561, 'y': 197.79056824711193, 'class': 'figure', 'id': 'figure'}, {'height': 64.0098926366058, 'type': 'rect', 'width': 58.249002299311314, 'x': 261.16036195735165, 'y': 187.548985425255, 'class': 'figure', 'id': 'figure'}, {'height': 33.285144171035, 'type': 'rect', 'width': 36.48563880286531, 'x': 311.0880782139042, 'y': 168.34601763427327, 'class': 'figure', 'id': 'figure'}, {'height': 40.96633128742772, 'type': 'rect', 'width': 40.96633128742769, 'x': 345.0133213113053, 'y': 156.18413803331816, 'class': 'figure', 'id': 'figure'}, {'height': 34.56534202376713, 'type': 'rect', 'width': 38.40593558196349, 'x': 380.8588611878045, 'y': 144.6623573587291, 'class': 'figure', 'id': 'figure'}, {'height': 49.927716256552515, 'type': 'rect', 'width': 68.49058512116824, 'x': 384.69945474600087, 'y': 218.27373389082578, 'class': 'figure', 'id': 'figure'}, {'height': 38.13355306010561, 'type': 'rect', 'width': 63.55592176684263, 'x': 405.3959866985035, 'y': 256.9475122859496, 'class': 'figure', 'id': 'figure'}, {'height': 36.77164045081608, 'type': 'rect', 'width': 42.21929088797407, 'x': 398.58642365205606, 'y': 230.6172018396862, 'class': 'text', 'id': 'text'}, {'height': 29.50810653460553, 'type': 'rect', 'width': 35.86369871128977, 'x': 416.2912875728194, 'y': 257.40148315571275, 'class': 'text', 'id': 'text'}]"
150,images/12070219374_d40570fd3b.jpg,"[{'id': 'white', 'type': 'poly', 'xn': '12.9212811561;490.248608568;487.20830712;10.6410550697', 'yn': '6.84067825909;9.12090434546;319.991727453;322.27195354', 'class': 'whiteboard'}, {'height': 86.64859128186546, 'type': 'rect', 'width': 239.4237390683125, 'x': 45.60452172729761, 'y': 35.72354201971646, 'class': 'text', 'id': 'text'}, {'height': 33.443315933351585, 'type': 'rect', 'width': 61.566104331851776, 'x': 19.001884053040673, 'y': 194.57929270313647, 'class': 'text', 'id': 'text'}, {'height': 29.642939122743456, 'type': 'rect', 'width': 98.8097970758115, 'x': 104.89039997278451, 'y': 198.3796695137446, 'class': 'text', 'id': 'text'}, {'height': 34.963466657594836, 'type': 'rect', 'width': 155.8154492349335, 'x': 218.90170429102852, 'y': 188.49868980616347, 'class': 'text', 'id': 'text'}, {'height': 60.806028969730164, 'type': 'rect', 'width': 97.28964635156825, 'x': 253.86517094862336, 'y': 258.4256231213531, 'class': 'text', 'id': 'text'}, {'height': 59.28587824548691, 'type': 'rect', 'width': 90.44896809247358, 'x': 110.97100286975753, 'y': 256.90547239710986, 'class': 'text', 'id': 'text'}, {'height': 57.00565215912201, 'type': 'rect', 'width': 61.56610433185178, 'x': 22.802260863648804, 'y': 256.14539703498826, 'class': 'text', 'id': 'text'}, {'height': 63.08625505609504, 'type': 'rect', 'width': 192.2990666167716, 'x': 71.44708403943292, 'y': 125.41243475006843, 'class': 'figure', 'id': 'figure'}, {'height': 35.72354201971646, 'type': 'rect', 'width': 24.322411587892056, 'x': 34.20339129547321, 'y': 218.90170429102852, 'class': 'figure', 'id': 'figure'}, {'height': 36.48361738183809, 'type': 'rect', 'width': 25.8425623121353, 'x': 136.81356518189284, 'y': 217.38155356678527, 'class': 'figure', 'id': 'figure'}, {'height': 34.963466657594836, 'type': 'rect', 'width': 29.642939122743428, 'x': 267.5465274668127, 'y': 218.90170429102852, 'class': 'figure', 'id': 'figure'}]"
151,images/9412206265_ee9aa0d4d7.jpg,"[{'id': 'white', 'type': 'poly', 'xn': '478.847478137;487.968382482;5.32052753485;3.04030144849;356.475344835', 'yn': '290.34878833;4.56045217273;6.08060289697;332.152933247;332.913008609', 'class': 'whiteboard'}, {'height': 19.001884053040563, 'type': 'rect', 'width': 52.44519998639196, 'x': 19.76195941516219, 'y': 7.600753621216226, 'class': 'text', 'id': 'text'}, {'height': 20.522034777283814, 'type': 'rect', 'width': 44.084371003054116, 'x': 131.49303764704072, 'y': 8.360828983337848, 'class': 'text', 'id': 'text'}, {'height': 17.48173332879732, 'type': 'rect', 'width': 44.084371003054116, 'x': 232.58306080921653, 'y': 12.161205793945962, 'class': 'text', 'id': 'text'}, {'height': 18.241808690918944, 'type': 'rect', 'width': 36.48361738183792, 'x': 304.79022021077066, 'y': 13.681356518189208, 'class': 'text', 'id': 'text'}, {'height': 10.641055069702716, 'type': 'rect', 'width': 34.96346665759461, 'x': 363.31602309413563, 'y': 18.241808690918944, 'class': 'text', 'id': 'text'}, {'height': 14.44143188031083, 'type': 'rect', 'width': 39.52391883032436, 'x': 427.92242887447355, 'y': 16.721657966675696, 'class': 'text', 'id': 'text'}, {'height': 138.33371590613532, 'type': 'rect', 'width': 116.29153040460827, 'x': 114.01130431824339, 'y': 34.20339129547302, 'class': 'text', 'id': 'text'}, {'height': 113.25122895612176, 'type': 'rect', 'width': 121.61205793945963, 'x': 119.33183185309476, 'y': 177.8576347364597, 'class': 'text', 'id': 'text'}, {'height': 123.8922840258245, 'type': 'rect', 'width': 72.96723476367578, 'x': 36.48361738183789, 'y': 200.65989560010837, 'class': 'text', 'id': 'text'}, {'height': 24.322411587891935, 'type': 'rect', 'width': 38.76384346820275, 'x': 67.64670722882441, 'y': 192.29906661677052, 'class': 'text', 'id': 'text'}, {'height': 17.481733328797326, 'type': 'rect', 'width': 76.76761157428389, 'x': 16.721657966675696, 'y': 33.44331593335139, 'class': 'text', 'id': 'text'}, {'height': 274.38720572590574, 'type': 'rect', 'width': 121.61205793945959, 'x': 294.9092405031896, 'y': 33.44331593335139, 'class': 'text', 'id': 'text'}, {'height': 53.205275348513595, 'type': 'rect', 'width': 30.40301448486491, 'x': 432.48288104720325, 'y': 92.72919417883796, 'class': 'text', 'id': 'text'}, {'height': 111.73107823187851, 'type': 'rect', 'width': 33.443315933351414, 'x': 420.3216752532573, 'y': 174.0572579258516, 'class': 'text', 'id': 'text'}, {'height': 148.2146956137164, 'type': 'rect', 'width': 13.681356518189205, 'x': 424.88212742598705, 'y': 29.642939122743282, 'class': 'figure', 'id': 'figure'}, {'height': 32.68324057122976, 'type': 'rect', 'width': 27.36271303637841, 'x': 107.93070142127041, 'y': 196.85951878950027, 'class': 'figure', 'id': 'figure'}, {'height': 78.28776229852713, 'type': 'rect', 'width': 20.522034777283835, 'x': 227.26253327436515, 'y': 30.403014484864904, 'class': 'figure', 'id': 'figure'}, {'height': 50.92504926214872, 'type': 'rect', 'width': 15.961582604554081, 'x': 227.26253327436515, 'y': 114.77137968036502, 'class': 'figure', 'id': 'figure'}, {'height': 114.77137968036502, 'type': 'rect', 'width': 31.923165209108163, 'x': 243.22411587891924, 'y': 129.21281156067585, 'class': 'text', 'id': 'text'}, {'height': 32.68324057122979, 'type': 'rect', 'width': 30.40301448486491, 'x': 239.42373906831114, 'y': 237.14351298194626, 'class': 'text', 'id': 'text'}, {'height': 32.68324057122977, 'type': 'rect', 'width': 30.40301448486494, 'x': 242.4640405167976, 'y': 45.60452172729736, 'class': 'text', 'id': 'text'}]"
152,images/19791072419_96460db099.jpg,"[{'id': 'white', 'type': 'poly', 'xn': '39.4500009408;461.94678521;459.401623859;40.7225816163', 'yn': '63.6290337754;63.6290337754;305.419362122;299.056458744', 'class': 'whiteboard'}]"
153,images/20868809653_7354aa6968.jpg,"[{'id': 'white', 'type': 'poly', 'xn': '3.04030144849;495.569136103;495.569136103;1.52015072424', 'yn': '3.80037681061;3.80037681061;280.467808623;279.707733261', 'class': 'whiteboard'}, {'height': 28.882863760621643, 'x': 173.29718256372985, 'width': 161.89605213190555, 'y': 3.0403014484864888, 'class': 'text', 'type': 'rect'}, {'height': 15.961582604554067, 'x': 116.2915304046082, 'width': 82.08813910913518, 'y': 42.56422027881084, 'class': 'text', 'type': 'rect'}, {'height': 9.88097970758109, 'x': 259.9457738455948, 'width': 138.33371590613524, 'y': 40.283994192445974, 'class': 'text', 'type': 'rect'}, {'height': 24.322411587891906, 'x': 236.3834376198245, 'width': 114.01130431824336, 'y': 81.32806374701357, 'class': 'text', 'type': 'rect'}, {'height': 16.721657966675693, 'x': 241.70396515467584, 'width': 111.73107823187846, 'y': 109.4508521455136, 'class': 'text', 'type': 'rect'}, {'height': 20.522034777283807, 'x': 238.66366370618937, 'width': 106.41055069702713, 'y': 129.9728869227974, 'class': 'text', 'type': 'rect'}, {'height': 43.32429564093249, 'x': 238.66366370618937, 'width': 102.61017388641898, 'y': 154.2952985106893, 'class': 'text', 'type': 'rect'}, {'height': 106.41055069702709, 'x': 227.26253327436504, 'width': 10.641055069702702, 'y': 79.04783766064871, 'class': 'text', 'type': 'rect'}, {'height': 33.44331593335136, 'x': 383.07798250929756, 'width': 38.00376810608111, 'y': 152.77514778644607, 'class': 'text', 'type': 'rect'}, {'height': 12.921281156067579, 'x': 390.6787361305138, 'width': 38.76384346820271, 'y': 118.57175649097306, 'class': 'text', 'type': 'rect'}, {'height': 9.120904345459465, 'x': 281.98795934712183, 'width': 31.923165209108106, 'y': 60.045953607608155, 'class': 'text', 'type': 'rect'}, {'height': 18.241808690918937, 'x': 201.41997096222988, 'width': 118.57175649097306, 'y': 48.64482317578382, 'class': 'figure', 'type': 'rect'}, {'height': 16.721657966675686, 'x': 219.6617796531488, 'width': 167.9766550288785, 'y': 60.80602896972977, 'class': 'figure', 'type': 'rect'}, {'height': 31.163089846986523, 'x': 354.95519411079755, 'width': 39.52391883032436, 'y': 67.64670722882437, 'class': 'figure', 'type': 'rect'}, {'height': 33.44331593335137, 'x': 353.4350433865543, 'width': 40.283994192446016, 'y': 98.80979707581089, 'class': 'figure', 'type': 'rect'}, {'height': 22.802260863648655, 'x': 354.19511874867595, 'width': 60.04595360760817, 'y': 126.93258547431091, 'class': 'figure', 'type': 'rect'}, {'height': 49.40489853790544, 'x': 351.15481730018945, 'width': 40.28399419244596, 'y': 155.05537387281092, 'class': 'figure', 'type': 'rect'}, {'height': 15.201507242432445, 'x': 175.57740865009472, 'width': 159.61582604554067, 'y': 25.842562312135154, 'class': 'figure', 'type': 'rect'}]"
154,images/9477724964_3ab93a152d.jpg,"[{'id': 'white', 'type': 'poly', 'xn': '1.9202967791;497.996964713;498.637063639;3.8405935582', 'yn': '58.2490022993;58.8891012257;268.841549074;252.839075915', 'class': 'whiteboard'}, {'height': 110.73711426132785, 'type': 'rect', 'width': 136.3410713159701, 'x': 18.562868864615652, 'y': 110.0970153349618, 'class': 'text', 'id': 'text'}, {'height': 172.18661119246931, 'type': 'rect', 'width': 177.9475015297638, 'x': 180.50789723522806, 'y': 74.25147545846261, 'class': 'text', 'id': 'text'}, {'height': 187.54898542525467, 'type': 'rect', 'width': 122.89899386228291, 'x': 375.7380697768754, 'y': 62.08959585750752, 'class': 'figure', 'id': 'figure'}]"
155,images/10859230394_435ae992df.jpg,"[{'id': 'white', 'type': 'poly', 'xn': '35.3663065995;308.65140305;314.009934353;48.2267817266', 'yn': '42.8682504237;33.2228940783;445.829804406;462.977104576', 'class': 'whiteboard'}, {'height': 30.007775296561775, 'type': 'rect', 'width': 192.9071269064686, 'x': 56.800431811349085, 'y': 49.298487987208645, 'class': 'text', 'id': 'text'}, {'height': 18.21900643005536, 'type': 'rect', 'width': 130.74816379216205, 'x': 55.728725550757595, 'y': 98.59697597441729, 'class': 'text', 'id': 'text'}, {'height': 190.7637143852856, 'type': 'rect', 'width': 264.7114463660986, 'x': 43.93995668425118, 'y': 146.82375770103442, 'class': 'text', 'id': 'text'}, {'height': 18.2190064300554, 'type': 'rect', 'width': 95.3818571926428, 'x': 62.158963114306545, 'y': 352.5913597346009, 'class': 'text', 'id': 'text'}, {'height': 57.87213807194058, 'type': 'rect', 'width': 244.34902741486025, 'x': 54.657019290166104, 'y': 393.31619763707766, 'class': 'text', 'id': 'text'}, {'height': 55.72872555075759, 'type': 'rect', 'width': 139.32181387689397, 'x': 176.8315329975962, 'y': 377.24060372820526, 'class': 'text', 'id': 'text'}, {'height': 55.728725550757645, 'type': 'rect', 'width': 131.81987005275354, 'x': 47.15507546602566, 'y': 338.6591783469115, 'class': 'figure', 'id': 'figure'}, {'height': 64.30237563548953, 'type': 'rect', 'width': 168.25788291286426, 'x': 40.72483790247671, 'y': 82.5213820655449, 'class': 'figure', 'id': 'figure'}]"
156,images/14924010294_e04cebbce2.jpg,"[{'id': 'white', 'type': 'poly', 'xn': '82.5213820655;456.546867012;427.610797976;85.7365008473', 'yn': '4.28682504237;5.35853130296;329.013822002;331.157234523', 'class': 'whiteboard'}, {'height': 151.11058274339823, 'x': 121.10280744683689, 'width': 229.34513976657604, 'y': 26.792656514786923, 'class': 'text', 'type': 'rect'}, {'height': 106.09891979855621, 'x': 277.5719214931925, 'width': 103.95550727737327, 'y': 195.0505394276488, 'class': 'figure', 'type': 'rect'}]"
157,images/12230134645_be7eaec39a.jpg,"[{'height': 31.923165209107523, 'x': 36.48361738183718, 'width': 354.9551941107909, 'y': 73.72731012579597, 'class': 'text', 'type': 'rect'}, {'height': 31.923165209107538, 'x': 129.21281156067334, 'width': 186.97853908191553, 'y': 42.56422027881004, 'class': 'text', 'type': 'rect'}, {'height': 57.00565215912059, 'x': 37.24369274395879, 'width': 354.9551941107909, 'y': 109.45085214551153, 'class': 'text', 'type': 'rect'}, {'height': 44.84444636517489, 'x': 118.57175649097083, 'width': 139.09379126825428, 'y': 164.9363535803889, 'class': 'text', 'type': 'rect'}, {'height': 39.523918830323595, 'x': 212.0610260319286, 'width': 128.45273619855172, 'y': 212.0610260319286, 'class': 'text', 'type': 'rect'}, {'height': 34.96346665759398, 'x': 267.54652746680597, 'width': 143.65424344098386, 'y': 256.14539703498184, 'class': 'text', 'type': 'rect'}, {'height': 66.88663186670149, 'x': 44.84444636517486, 'width': 126.1725101121869, 'y': 212.8211013940502, 'class': 'text', 'type': 'rect'}, {'height': 284.26818543348134, 'x': 22.802260863648236, 'width': 12.92128115606733, 'y': 29.642939122742707, 'class': 'figure', 'type': 'rect'}, {'height': 22.802260863648257, 'x': 25.842562312134667, 'width': 439.3235593062894, 'y': 300.9898434001567, 'class': 'figure', 'type': 'rect'}, {'height': 276.66743181226525, 'x': 465.9261969805456, 'width': 12.161205793945726, 'y': 46.36459708941808, 'class': 'figure', 'type': 'rect'}, {'height': 25.08248695001306, 'x': 23.562336225769855, 'width': 459.84559408357273, 'y': 29.642939122742707, 'class': 'figure', 'type': 'rect'}, {'id': 'white', 'type': 'poly', 'xn': '24.3224115879;484.168005671;467.446347705;24.3224115879', 'yn': '29.6429391227;43.3242956409;320.751802815;313.151049194', 'class': 'whiteboard'}]"
158,images/9342485199_eb0d7e6308.jpg,"[{'id': 'white', 'type': 'poly', 'xn': '53.3669935107;57.1404172942;2.69530270256;2.15624216205', 'yn': '25.8749059446;165.491585937;163.874404316;35.5779956738', 'class': 'whiteboard'}]"
159,images/22837636520_cd232bf5f1.jpg,"[{'id': 'white', 'type': 'poly', 'xn': '16.7216579667;497.089286828;497.84936219;25.08248695', 'yn': '56.245576797;62.326179694;440.843710031;437.04333322', 'class': 'whiteboard'}, {'height': 42.56422027881068, 'x': 75.24746085004033, 'width': 85.12844055762137, 'y': 80.56798838489166, 'class': 'text', 'type': 'rect'}, {'height': 38.00376810608097, 'x': 174.81733328797247, 'width': 76.00753621216194, 'y': 93.48926954095919, 'class': 'text', 'type': 'rect'}, {'height': 42.564220278810694, 'x': 276.66743181226946, 'width': 87.40866664398624, 'y': 69.16685795306736, 'class': 'text', 'type': 'rect'}, {'height': 20.52203477728372, 'x': 269.8267535531749, 'width': 116.29153040460773, 'y': 128.45273619855368, 'class': 'text', 'type': 'rect'}, {'height': 18.241808690918873, 'x': 265.26630138044516, 'width': 166.45650430463468, 'y': 153.53522314856713, 'class': 'text', 'type': 'rect'}, {'height': 17.481733328797247, 'x': 274.3872057259046, 'width': 139.85386663037798, 'y': 177.85763473645895, 'class': 'text', 'type': 'rect'}, {'height': 24.32241158789182, 'x': 273.627130363783, 'width': 76.76761157428353, 'y': 200.65989560010752, 'class': 'text', 'type': 'rect'}, {'height': 19.00188405304047, 'x': 269.06667819105326, 'width': 75.24746085004034, 'y': 227.26253327436422, 'class': 'text', 'type': 'rect'}, {'height': 19.0018840530405, 'x': 282.7480347092424, 'width': 111.73107823187809, 'y': 269.06667819105326, 'class': 'text', 'type': 'rect'}, {'height': 19.001884053040442, 'x': 269.8267535531749, 'width': 134.53333909552663, 'y': 287.30848688197216, 'class': 'text', 'type': 'rect'}, {'height': 18.2418086909189, 'x': 271.3469042774181, 'width': 76.007536212162, 'y': 307.83052165925585, 'class': 'text', 'type': 'rect'}, {'height': 25.082486950013447, 'x': 272.86705500166136, 'width': 76.76761157428359, 'y': 328.3525564365396, 'class': 'text', 'type': 'rect'}, {'height': 24.32241158789185, 'x': 269.8267535531749, 'width': 151.25499706220222, 'y': 352.6749680244314, 'class': 'text', 'type': 'rect'}, {'height': 34.2033912954729, 'x': 275.90735645014786, 'width': 146.69454488947252, 'y': 382.31790714717454, 'class': 'text', 'type': 'rect'}, {'height': 18.2418086909189, 'x': 272.10697963953976, 'width': 155.81544923493198, 'y': 422.6019013396204, 'class': 'text', 'type': 'rect'}, {'height': 12.92128115606755, 'x': 86.64859128186461, 'width': 31.92316520910802, 'y': 426.4022781502285, 'class': 'text', 'type': 'rect'}, {'height': 16.72165796667565, 'x': 88.92881736822947, 'width': 34.20339129547287, 'y': 406.6403187350664, 'class': 'text', 'type': 'rect'}, {'height': 16.72165796667565, 'x': 91.20904345459434, 'width': 35.723542019716106, 'y': 386.11828395778264, 'class': 'text', 'type': 'rect'}, {'height': 29.642939122743144, 'x': 87.40866664398624, 'width': 38.76384346820258, 'y': 352.6749680244314, 'class': 'text', 'type': 'rect'}, {'height': 23.562336225770196, 'x': 90.44896809247271, 'width': 34.963466657594495, 'y': 327.59248107441795, 'class': 'text', 'type': 'rect'}, {'height': 21.282110139405347, 'x': 83.60828983337814, 'width': 41.80414491668907, 'y': 304.03014484864775, 'class': 'text', 'type': 'rect'}, {'height': 12.161205793945896, 'x': 91.96911881671595, 'width': 28.12278839849992, 'y': 291.10886369258026, 'class': 'text', 'type': 'rect'}, {'height': 22.8022608636486, 'x': 86.64859128186461, 'width': 44.84444636517554, 'y': 262.9860752940803, 'class': 'text', 'type': 'rect'}, {'height': 9.120904345459422, 'x': 89.68889273035109, 'width': 41.80414491668907, 'y': 250.0647941380128, 'class': 'text', 'type': 'rect'}, {'height': 22.042185501526973, 'x': 82.0881391091349, 'width': 58.525802883364705, 'y': 228.78268399860744, 'class': 'text', 'type': 'rect'}, {'height': 20.52203477728372, 'x': 82.0881391091349, 'width': 50.925049262148505, 'y': 198.37966951374267, 'class': 'text', 'type': 'rect'}, {'height': 17.481733328797247, 'x': 85.12844055762137, 'width': 53.205275348513354, 'y': 176.3374840122157, 'class': 'text', 'type': 'rect'}, {'height': 18.241808690918873, 'x': 79.04783766064841, 'width': 42.564220278810694, 'y': 156.5755245970536, 'class': 'text', 'type': 'rect'}, {'height': 18.241808690918845, 'x': 79.04783766064841, 'width': 51.68512462427012, 'y': 136.8135651818915, 'class': 'text', 'type': 'rect'}, {'height': 21.282110139405347, 'x': 133.0131883712834, 'width': 129.9728869227969, 'y': 130.73296228491853, 'class': 'figure', 'type': 'rect'}, {'height': 9.120904345459422, 'x': 125.4124347500672, 'width': 133.773263733405, 'y': 161.13597676978333, 'class': 'figure', 'type': 'rect'}, {'height': 9.120904345459422, 'x': 153.53522314856713, 'width': 110.21092750763484, 'y': 181.65801154706705, 'class': 'figure', 'type': 'rect'}, {'height': 12.161205793945925, 'x': 148.9747709758374, 'width': 114.0113043182429, 'y': 204.46027241071562, 'class': 'figure', 'type': 'rect'}, {'height': 12.161205793945896, 'x': 143.65424344098608, 'width': 120.85198257733748, 'y': 234.1032115334588, 'class': 'figure', 'type': 'rect'}, {'height': 4.560452172729725, 'x': 135.29341445764825, 'width': 133.773263733405, 'y': 252.34502022437763, 'class': 'figure', 'type': 'rect'}, {'height': 9.880979707581048, 'x': 135.29341445764825, 'width': 139.85386663037795, 'y': 272.86705500166136, 'class': 'figure', 'type': 'rect'}, {'height': 7.6007536212161995, 'x': 123.89228402582397, 'width': 143.65424344098608, 'y': 291.10886369258026, 'class': 'figure', 'type': 'rect'}, {'height': 12.161205793945896, 'x': 130.73296228491853, 'width': 136.05348981976988, 'y': 308.5905970213775, 'class': 'figure', 'type': 'rect'}, {'height': 24.322411587891793, 'x': 127.69266083643205, 'width': 143.65424344098605, 'y': 324.5521796259315, 'class': 'figure', 'type': 'rect'}, {'height': 28.122788398499893, 'x': 129.97288692279693, 'width': 138.33371590613473, 'y': 351.9148926623098, 'class': 'figure', 'type': 'rect'}, {'height': 15.961582604554053, 'x': 129.97288692279693, 'width': 147.45462025159418, 'y': 386.11828395778264, 'class': 'figure', 'type': 'rect'}, {'height': 12.161205793945896, 'x': 128.45273619855368, 'width': 145.93446952735093, 'y': 408.92054482143124, 'class': 'figure', 'type': 'rect'}, {'height': 6.840678259094545, 'x': 120.85198257733748, 'width': 152.01507242432388, 'y': 427.16235351235014, 'class': 'figure', 'type': 'rect'}]"
160,images/20688676656_b1017f974c.jpg,"[{'id': 'white', 'type': 'poly', 'xn': '34.9634666576;348.874591214;336.71338542;38.7638434682', 'yn': '63.0862550561;65.3664811425;455.285141911;452.244840462', 'class': 'whiteboard'}, {'height': 71.44708403943122, 'x': 52.445199986391, 'width': 278.1875825365088, 'y': 70.68700867730962, 'class': 'text', 'type': 'rect'}, {'height': 316.1913506425892, 'x': 47.124672451539745, 'width': 275.90735645014394, 'y': 134.53333909552475, 'class': 'figure', 'type': 'rect'}]"
